crab_year,fishery,size,sex,total,target_stock
2014,QO14,63,2,1,BSSC
2014,QO14,66,2,1,BSSC
2014,QO14,67,2,2,BSSC
2014,QO14,70,2,3,BSSC
2014,QO14,71,2,2,BSSC
2014,QO14,72,2,2,BSSC
2014,QO14,73,2,3,BSSC
2014,QO14,74,2,1,BSSC
2014,QO14,75,2,2,BSSC
2014,QO14,76,1,1,BSSC
2014,QO14,76,2,4,BSSC
2014,QO14,77,2,1,BSSC
2014,QO14,79,1,1,BSSC
2014,QO14,79,2,1,BSSC
2014,QO14,80,1,1,BSSC
2014,QO14,80,2,4,BSSC
2014,QO14,81,2,2,BSSC
2014,QO14,82,1,1,BSSC
2014,QO14,82,2,2,BSSC
2014,QO14,83,2,3,BSSC
2014,QO14,84,1,1,BSSC
2014,QO14,84,2,2,BSSC
2014,QO14,86,1,1,BSSC
2014,QO14,86,2,2,BSSC
2014,QO14,87,1,2,BSSC
2014,QO14,87,2,2,BSSC
2014,QO14,88,1,1,BSSC
2014,QO14,88,2,2,BSSC
2014,QO14,89,1,2,BSSC
2014,QO14,89,2,3,BSSC
2014,QO14,90,1,4,BSSC
2014,QO14,90,2,2,BSSC
2014,QO14,91,1,3,BSSC
2014,QO14,92,1,5,BSSC
2014,QO14,93,1,6,BSSC
2014,QO14,94,1,8,BSSC
2014,QO14,94,2,1,BSSC
2014,QO14,95,1,9,BSSC
2014,QO14,95,2,1,BSSC
2014,QO14,96,1,12,BSSC
2014,QO14,97,1,23,BSSC
2014,QO14,98,1,10,BSSC
2014,QO14,99,1,22,BSSC
2014,QO14,100,1,26,BSSC
2014,QO14,101,1,19,BSSC
2014,QO14,102,1,52,BSSC
2014,QO14,103,1,31,BSSC
2014,QO14,104,1,49,BSSC
2014,QO14,105,1,36,BSSC
2014,QO14,106,1,22,BSSC
2014,QO14,107,1,45,BSSC
2014,QO14,108,1,28,BSSC
2014,QO14,109,1,49,BSSC
2014,QO14,110,1,47,BSSC
2014,QO14,111,1,31,BSSC
2014,QO14,112,1,64,BSSC
2014,QO14,113,1,27,BSSC
2014,QO14,114,1,51,BSSC
2014,QO14,115,1,57,BSSC
2014,QO14,116,1,65,BSSC
2014,QO14,117,1,76,BSSC
2014,QO14,118,1,43,BSSC
2014,QO14,119,1,85,BSSC
2014,QO14,120,1,68,BSSC
2014,QO14,121,1,71,BSSC
2014,QO14,122,1,74,BSSC
2014,QO14,123,1,57,BSSC
2014,QO14,124,1,45,BSSC
2014,QO14,125,1,49,BSSC
2014,QO14,126,1,46,BSSC
2014,QO14,127,1,56,BSSC
2014,QO14,128,1,14,BSSC
2014,QO14,129,1,30,BSSC
2014,QO14,130,1,26,BSSC
2014,QO14,131,1,24,BSSC
2014,QO14,132,1,21,BSSC
2014,QO14,133,1,18,BSSC
2014,QO14,134,1,14,BSSC
2014,QO14,135,1,10,BSSC
2014,QO14,136,1,8,BSSC
2014,QO14,137,1,16,BSSC
2014,QO14,138,1,3,BSSC
2014,QO14,139,1,5,BSSC
2014,QO14,140,1,3,BSSC
2014,QO14,141,1,3,BSSC
2014,QO14,142,1,2,BSSC
2014,QO14,144,1,1,BSSC
2014,QO14,145,1,1,BSSC
2014,QO14,146,1,1,BSSC
2014,QO14,148,1,1,BSSC
2014,QT14,61,2,1,WBT
2014,QT14,69,2,1,WBT
2014,QT14,77,2,1,WBT
2014,QT14,82,2,1,WBT
2014,QT14,84,2,1,WBT
2014,QT14,89,2,1,WBT
2014,QT14,94,2,1,WBT
2014,QT14,95,1,1,WBT
2014,QT14,100,1,1,WBT
2014,QT14,101,1,1,WBT
2014,QT14,103,1,1,WBT
2014,QT14,104,1,1,WBT
2014,QT14,105,1,3,WBT
2014,QT14,106,1,1,WBT
2014,QT14,109,1,1,WBT
2014,QT14,111,1,3,WBT
2014,QT14,113,1,2,WBT
2014,QT14,114,1,1,WBT
2014,QT14,115,1,5,WBT
2014,QT14,116,1,3,WBT
2014,QT14,119,1,2,WBT
2014,QT14,120,1,2,WBT
2014,QT14,126,1,7,WBT
2014,QT14,127,1,1,WBT
2014,QT14,128,1,1,WBT
2014,QT14,129,1,2,WBT
2014,QT14,130,1,3,WBT
2014,QT14,133,1,1,WBT
2014,QT14,134,1,1,WBT
2014,QT14,138,1,1,WBT
2014,TT14,100,1,1,EBT
2014,TT14,104,1,1,EBT
2014,TT14,105,1,1,EBT
2014,TT14,110,1,1,EBT
2014,TT14,112,1,1,EBT
2014,TT14,117,1,1,EBT
2014,TT14,118,1,1,EBT
2014,TT14,119,1,1,EBT
2014,TT14,120,1,1,EBT
2014,TT14,121,1,4,EBT
2014,TT14,122,1,1,EBT
2014,TT14,123,1,1,EBT
2014,TT14,124,1,1,EBT
2014,TT14,125,1,3,EBT
2014,TT14,126,1,5,EBT
2014,TT14,127,1,2,EBT
2014,TT14,128,1,3,EBT
2014,TT14,129,1,3,EBT
2014,TT14,130,1,3,EBT
2014,TT14,132,1,1,EBT
2014,TT14,133,1,1,EBT
2014,TT14,134,1,1,EBT
2014,TT14,135,1,3,EBT
2014,TT14,136,1,2,EBT
2014,TT14,139,1,1,EBT
2014,TT14,148,1,1,EBT
2015,QO15,56,2,1,BSSC
2015,QO15,57,2,1,BSSC
2015,QO15,65,2,1,BSSC
2015,QO15,66,2,1,BSSC
2015,QO15,70,2,1,BSSC
2015,QO15,82,2,1,BSSC
2015,QO15,84,2,1,BSSC
2015,QO15,86,1,1,BSSC
2015,QO15,91,1,1,BSSC
2015,QO15,92,1,1,BSSC
2015,QO15,93,1,1,BSSC
2015,QO15,94,1,2,BSSC
2015,QO15,95,1,2,BSSC
2015,QO15,97,1,2,BSSC
2015,QO15,98,1,1,BSSC
2015,QO15,99,1,5,BSSC
2015,QO15,100,1,5,BSSC
2015,QO15,101,1,3,BSSC
2015,QO15,102,1,1,BSSC
2015,QO15,102,2,1,BSSC
2015,QO15,103,1,3,BSSC
2015,QO15,104,1,7,BSSC
2015,QO15,105,1,11,BSSC
2015,QO15,106,1,3,BSSC
2015,QO15,107,1,5,BSSC
2015,QO15,108,1,7,BSSC
2015,QO15,109,1,9,BSSC
2015,QO15,110,1,12,BSSC
2015,QO15,111,1,21,BSSC
2015,QO15,112,1,17,BSSC
2015,QO15,113,1,18,BSSC
2015,QO15,114,1,9,BSSC
2015,QO15,115,1,12,BSSC
2015,QO15,116,1,20,BSSC
2015,QO15,117,1,18,BSSC
2015,QO15,118,1,12,BSSC
2015,QO15,119,1,21,BSSC
2015,QO15,120,1,19,BSSC
2015,QO15,121,1,15,BSSC
2015,QO15,122,1,24,BSSC
2015,QO15,123,1,14,BSSC
2015,QO15,124,1,19,BSSC
2015,QO15,125,1,17,BSSC
2015,QO15,126,1,15,BSSC
2015,QO15,127,1,14,BSSC
2015,QO15,128,1,10,BSSC
2015,QO15,129,1,7,BSSC
2015,QO15,130,1,3,BSSC
2015,QO15,131,1,8,BSSC
2015,QO15,132,1,9,BSSC
2015,QO15,133,1,8,BSSC
2015,QO15,134,1,6,BSSC
2015,QO15,135,1,5,BSSC
2015,QO15,136,1,2,BSSC
2015,QO15,137,1,1,BSSC
2015,QO15,138,1,2,BSSC
2015,QO15,139,1,2,BSSC
2015,QO15,140,1,3,BSSC
2015,QO15,141,1,2,BSSC
2015,QO15,146,1,1,BSSC
2015,QO15,150,1,1,BSSC
2015,QT15,135,1,1,WBT
2015,QT15,139,1,1,WBT
2015,QT15,140,1,1,WBT
2015,TT15,83,1,1,EBT
2015,TT15,93,1,1,EBT
2015,TT15,104,1,1,EBT
2015,TT15,106,1,1,EBT
2015,TT15,107,1,1,EBT
2015,TT15,108,1,1,EBT
2015,TT15,109,1,1,EBT
2015,TT15,110,1,2,EBT
2015,TT15,111,1,1,EBT
2015,TT15,112,1,3,EBT
2015,TT15,113,1,3,EBT
2015,TT15,114,1,3,EBT
2015,TT15,116,1,2,EBT
2015,TT15,117,1,3,EBT
2015,TT15,118,1,1,EBT
2015,TT15,119,1,2,EBT
2015,TT15,120,1,7,EBT
2015,TT15,121,1,3,EBT
2015,TT15,122,1,3,EBT
2015,TT15,123,1,9,EBT
2015,TT15,124,1,2,EBT
2015,TT15,125,1,3,EBT
2015,TT15,126,1,4,EBT
2015,TT15,127,1,3,EBT
2015,TT15,128,1,4,EBT
2015,TT15,129,1,1,EBT
2015,TT15,130,1,4,EBT
2015,TT15,131,1,1,EBT
2015,TT15,132,1,2,EBT
2015,TT15,133,1,1,EBT
2015,TT15,134,1,1,EBT
2015,TT15,135,1,1,EBT
2015,TT15,136,1,2,EBT
2015,TT15,137,1,2,EBT
2015,TT15,138,1,1,EBT
2015,TT15,140,1,1,EBT
2015,TT15,147,1,2,EBT
2016,QO16,78,1,1,BSSC
2016,QO16,78,2,1,BSSC
2016,QO16,79,2,1,BSSC
2016,QO16,81,2,1,BSSC
2016,QO16,82,2,1,BSSC
2016,QO16,84,1,1,BSSC
2016,QO16,84,2,3,BSSC
2016,QO16,86,2,1,BSSC
2016,QO16,89,1,1,BSSC
2016,QO16,90,1,2,BSSC
2016,QO16,90,2,1,BSSC
2016,QO16,91,2,2,BSSC
2016,QO16,92,2,2,BSSC
2016,QO16,93,1,1,BSSC
2016,QO16,94,1,6,BSSC
2016,QO16,94,2,1,BSSC
2016,QO16,95,1,5,BSSC
2016,QO16,95,2,1,BSSC
2016,QO16,96,1,4,BSSC
2016,QO16,97,1,5,BSSC
2016,QO16,97,2,1,BSSC
2016,QO16,98,1,6,BSSC
2016,QO16,99,1,10,BSSC
2016,QO16,100,1,8,BSSC
2016,QO16,101,1,3,BSSC
2016,QO16,102,1,11,BSSC
2016,QO16,103,1,5,BSSC
2016,QO16,103,2,1,BSSC
2016,QO16,104,1,7,BSSC
2016,QO16,105,1,10,BSSC
2016,QO16,106,1,11,BSSC
2016,QO16,107,1,20,BSSC
2016,QO16,108,1,9,BSSC
2016,QO16,109,1,22,BSSC
2016,QO16,110,1,25,BSSC
2016,QO16,111,1,17,BSSC
2016,QO16,112,1,40,BSSC
2016,QO16,113,1,24,BSSC
2016,QO16,114,1,34,BSSC
2016,QO16,115,1,37,BSSC
2016,QO16,116,1,38,BSSC
2016,QO16,117,1,56,BSSC
2016,QO16,118,1,19,BSSC
2016,QO16,119,1,64,BSSC
2016,QO16,120,1,47,BSSC
2016,QO16,121,1,43,BSSC
2016,QO16,122,1,57,BSSC
2016,QO16,123,1,32,BSSC
2016,QO16,124,1,52,BSSC
2016,QO16,125,1,37,BSSC
2016,QO16,126,1,44,BSSC
2016,QO16,127,1,44,BSSC
2016,QO16,128,1,17,BSSC
2016,QO16,129,1,40,BSSC
2016,QO16,130,1,45,BSSC
2016,QO16,131,1,27,BSSC
2016,QO16,132,1,41,BSSC
2016,QO16,133,1,12,BSSC
2016,QO16,134,1,24,BSSC
2016,QO16,135,1,11,BSSC
2016,QO16,136,1,14,BSSC
2016,QO16,137,1,13,BSSC
2016,QO16,138,1,4,BSSC
2016,QO16,139,1,10,BSSC
2016,QO16,140,1,5,BSSC
2016,QO16,141,1,5,BSSC
2016,QO16,142,1,7,BSSC
2016,QO16,143,1,1,BSSC
2016,QO16,144,1,3,BSSC
2016,QO16,145,1,2,BSSC
2016,QO16,146,1,1,BSSC
2016,QO16,147,1,1,BSSC
2016,QO16,148,1,2,BSSC
2016,QO16,157,1,1,BSSC
2017,QO17,86,1,1,BSSC
2017,QO17,91,1,1,BSSC
2017,QO17,93,1,1,BSSC
2017,QO17,94,1,4,BSSC
2017,QO17,95,1,1,BSSC
2017,QO17,96,1,2,BSSC
2017,QO17,97,1,4,BSSC
2017,QO17,98,1,2,BSSC
2017,QO17,99,1,4,BSSC
2017,QO17,100,1,4,BSSC
2017,QO17,101,1,3,BSSC
2017,QO17,102,1,7,BSSC
2017,QO17,103,1,1,BSSC
2017,QO17,104,1,4,BSSC
2017,QO17,105,1,10,BSSC
2017,QO17,106,1,2,BSSC
2017,QO17,107,1,2,BSSC
2017,QO17,108,1,3,BSSC
2017,QO17,109,1,3,BSSC
2017,QO17,110,1,4,BSSC
2017,QO17,111,1,4,BSSC
2017,QO17,112,1,3,BSSC
2017,QO17,113,1,7,BSSC
2017,QO17,114,1,3,BSSC
2017,QO17,115,1,3,BSSC
2017,QO17,116,1,5,BSSC
2017,QO17,117,1,8,BSSC
2017,QO17,118,1,3,BSSC
2017,QO17,119,1,4,BSSC
2017,QO17,120,1,4,BSSC
2017,QO17,121,1,7,BSSC
2017,QO17,122,1,4,BSSC
2017,QO17,123,1,2,BSSC
2017,QO17,124,1,4,BSSC
2017,QO17,125,1,5,BSSC
2017,QO17,126,1,1,BSSC
2017,QO17,127,1,1,BSSC
2017,QO17,128,1,1,BSSC
2017,QO17,129,1,3,BSSC
2017,QO17,130,1,1,BSSC
2017,QO17,142,1,1,BSSC
2017,QO17,144,1,1,BSSC
2017,QT17,75,2,1,WBT
2017,QT17,90,1,1,WBT
2017,QT17,91,1,1,WBT
2017,QT17,92,1,1,WBT
2017,QT17,93,1,1,WBT
2017,QT17,94,1,1,WBT
2017,QT17,95,1,2,WBT
2017,QT17,97,1,1,WBT
2017,QT17,98,1,1,WBT
2017,QT17,99,1,4,WBT
2017,QT17,100,1,4,WBT
2017,QT17,102,1,2,WBT
2017,QT17,103,1,2,WBT
2017,QT17,104,1,2,WBT
2017,QT17,105,1,3,WBT
2017,QT17,106,1,2,WBT
2017,QT17,107,1,2,WBT
2017,QT17,108,1,1,WBT
2017,QT17,109,1,6,WBT
2017,QT17,110,1,4,WBT
2017,QT17,111,1,5,WBT
2017,QT17,112,1,5,WBT
2017,QT17,113,1,7,WBT
2017,QT17,114,1,4,WBT
2017,QT17,115,1,8,WBT
2017,QT17,116,1,10,WBT
2017,QT17,117,1,7,WBT
2017,QT17,118,1,2,WBT
2017,QT17,119,1,2,WBT
2017,QT17,120,1,8,WBT
2017,QT17,121,1,9,WBT
2017,QT17,122,1,10,WBT
2017,QT17,123,1,2,WBT
2017,QT17,124,1,4,WBT
2017,QT17,125,1,4,WBT
2017,QT17,126,1,6,WBT
2017,QT17,127,1,5,WBT
2017,QT17,128,1,3,WBT
2017,QT17,129,1,3,WBT
2017,QT17,130,1,8,WBT
2017,QT17,131,1,2,WBT
2017,QT17,132,1,2,WBT
2017,QT17,133,1,1,WBT
2017,QT17,134,1,3,WBT
2017,QT17,136,1,2,WBT
2017,QT17,139,1,1,WBT
2017,QT17,140,1,2,WBT
2017,QT17,145,1,1,WBT
2017,QT17,147,1,1,WBT
2017,QT17,154,1,1,WBT
2018,QB19,103,1,1,PIGKC
2018,QO18,55,2,1,BSSC
2018,QO18,67,1,1,BSSC
2018,QO18,71,1,1,BSSC
2018,QO18,71,2,1,BSSC
2018,QO18,72,2,1,BSSC
2018,QO18,73,2,1,BSSC
2018,QO18,75,1,1,BSSC
2018,QO18,76,1,1,BSSC
2018,QO18,76,2,1,BSSC
2018,QO18,81,1,1,BSSC
2018,QO18,81,2,1,BSSC
2018,QO18,85,2,1,BSSC
2018,QO18,86,2,1,BSSC
2018,QO18,87,1,1,BSSC
2018,QO18,87,2,1,BSSC
2018,QO18,89,1,1,BSSC
2018,QO18,90,1,1,BSSC
2018,QO18,91,1,3,BSSC
2018,QO18,92,1,6,BSSC
2018,QO18,93,1,2,BSSC
2018,QO18,94,1,5,BSSC
2018,QO18,95,1,3,BSSC
2018,QO18,96,1,5,BSSC
2018,QO18,97,1,6,BSSC
2018,QO18,98,1,6,BSSC
2018,QO18,99,1,12,BSSC
2018,QO18,100,1,18,BSSC
2018,QO18,101,1,22,BSSC
2018,QO18,102,1,14,BSSC
2018,QO18,103,1,27,BSSC
2018,QO18,104,1,31,BSSC
2018,QO18,105,1,40,BSSC
2018,QO18,106,1,36,BSSC
2018,QO18,107,1,52,BSSC
2018,QO18,108,1,53,BSSC
2018,QO18,109,1,49,BSSC
2018,QO18,110,1,60,BSSC
2018,QO18,111,1,64,BSSC
2018,QO18,112,1,88,BSSC
2018,QO18,113,1,69,BSSC
2018,QO18,114,1,88,BSSC
2018,QO18,115,1,87,BSSC
2018,QO18,116,1,91,BSSC
2018,QO18,117,1,101,BSSC
2018,QO18,118,1,95,BSSC
2018,QO18,119,1,74,BSSC
2018,QO18,120,1,99,BSSC
2018,QO18,121,1,90,BSSC
2018,QO18,122,1,74,BSSC
2018,QO18,123,1,79,BSSC
2018,QO18,124,1,55,BSSC
2018,QO18,125,1,57,BSSC
2018,QO18,126,1,47,BSSC
2018,QO18,127,1,44,BSSC
2018,QO18,128,1,33,BSSC
2018,QO18,129,1,31,BSSC
2018,QO18,130,1,17,BSSC
2018,QO18,131,1,25,BSSC
2018,QO18,132,1,12,BSSC
2018,QO18,133,1,15,BSSC
2018,QO18,134,1,10,BSSC
2018,QO18,135,1,2,BSSC
2018,QO18,136,1,7,BSSC
2018,QO18,137,1,4,BSSC
2018,QO18,138,1,5,BSSC
2018,QO18,139,1,3,BSSC
2018,QO18,140,1,2,BSSC
2018,QO18,141,1,2,BSSC
2018,QO18,142,1,1,BSSC
2018,QO18,143,1,1,BSSC
2018,QT18,65,2,1,WBT
2018,QT18,66,2,1,WBT
2018,QT18,67,2,1,WBT
2018,QT18,69,2,1,WBT
2018,QT18,70,2,1,WBT
2018,QT18,71,2,1,WBT
2018,QT18,72,2,5,WBT
2018,QT18,73,2,1,WBT
2018,QT18,74,2,4,WBT
2018,QT18,75,2,3,WBT
2018,QT18,76,2,3,WBT
2018,QT18,77,2,4,WBT
2018,QT18,78,2,4,WBT
2018,QT18,80,1,1,WBT
2018,QT18,80,2,1,WBT
2018,QT18,81,2,2,WBT
2018,QT18,82,1,1,WBT
2018,QT18,82,2,1,WBT
2018,QT18,83,2,2,WBT
2018,QT18,84,2,4,WBT
2018,QT18,85,2,1,WBT
2018,QT18,86,2,3,WBT
2018,QT18,87,2,1,WBT
2018,QT18,88,2,3,WBT
2018,QT18,89,1,1,WBT
2018,QT18,90,1,1,WBT
2018,QT18,90,2,4,WBT
2018,QT18,91,1,2,WBT
2018,QT18,91,2,3,WBT
2018,QT18,92,1,7,WBT
2018,QT18,92,2,3,WBT
2018,QT18,93,1,6,WBT
2018,QT18,93,2,1,WBT
2018,QT18,94,1,2,WBT
2018,QT18,95,1,5,WBT
2018,QT18,96,1,4,WBT
2018,QT18,96,2,1,WBT
2018,QT18,97,1,7,WBT
2018,QT18,98,1,10,WBT
2018,QT18,99,1,15,WBT
2018,QT18,100,1,21,WBT
2018,QT18,101,1,16,WBT
2018,QT18,102,1,52,WBT
2018,QT18,103,1,35,WBT
2018,QT18,104,1,42,WBT
2018,QT18,105,1,54,WBT
2018,QT18,106,1,49,WBT
2018,QT18,107,1,62,WBT
2018,QT18,108,1,39,WBT
2018,QT18,109,1,80,WBT
2018,QT18,110,1,91,WBT
2018,QT18,111,1,76,WBT
2018,QT18,112,1,161,WBT
2018,QT18,113,1,92,WBT
2018,QT18,114,1,131,WBT
2018,QT18,115,1,148,WBT
2018,QT18,116,1,159,WBT
2018,QT18,117,1,161,WBT
2018,QT18,118,1,125,WBT
2018,QT18,119,1,188,WBT
2018,QT18,120,1,212,WBT
2018,QT18,121,1,161,WBT
2018,QT18,122,1,207,WBT
2018,QT18,123,1,128,WBT
2018,QT18,124,1,140,WBT
2018,QT18,125,1,128,WBT
2018,QT18,126,1,86,WBT
2018,QT18,127,1,101,WBT
2018,QT18,128,1,48,WBT
2018,QT18,129,1,68,WBT
2018,QT18,130,1,44,WBT
2018,QT18,131,1,27,WBT
2018,QT18,132,1,35,WBT
2018,QT18,133,1,21,WBT
2018,QT18,134,1,24,WBT
2018,QT18,135,1,17,WBT
2018,QT18,136,1,10,WBT
2018,QT18,137,1,4,WBT
2018,QT18,138,1,6,WBT
2018,QT18,139,1,5,WBT
2018,QT18,140,1,2,WBT
2018,QT18,141,1,4,WBT
2018,QT18,142,1,1,WBT
2018,QT18,143,1,3,WBT
2018,QT18,144,1,1,WBT
2018,QT18,148,1,1,WBT
2018,TR18,103,1,1,BBRKC
2018,TR18,113,1,1,BBRKC
2018,TR18,121,1,1,BBRKC
2018,TR18,124,1,1,BBRKC
2019,QO19,64,2,4,BSSC
2019,QO19,65,2,2,BSSC
2019,QO19,66,2,2,BSSC
2019,QO19,67,2,2,BSSC
2019,QO19,69,2,2,BSSC
2019,QO19,70,2,1,BSSC
2019,QO19,71,2,2,BSSC
2019,QO19,72,1,1,BSSC
2019,QO19,72,2,5,BSSC
2019,QO19,73,2,2,BSSC
2019,QO19,74,2,6,BSSC
2019,QO19,75,2,2,BSSC
2019,QO19,76,1,1,BSSC
2019,QO19,76,2,5,BSSC
2019,QO19,77,1,1,BSSC
2019,QO19,77,2,1,BSSC
2019,QO19,79,2,1,BSSC
2019,QO19,80,1,3,BSSC
2019,QO19,80,2,2,BSSC
2019,QO19,81,1,2,BSSC
2019,QO19,81,2,5,BSSC
2019,QO19,82,2,6,BSSC
2019,QO19,83,2,6,BSSC
2019,QO19,84,1,2,BSSC
2019,QO19,84,2,5,BSSC
2019,QO19,85,1,3,BSSC
2019,QO19,85,2,2,BSSC
2019,QO19,86,1,3,BSSC
2019,QO19,86,2,5,BSSC
2019,QO19,87,1,4,BSSC
2019,QO19,87,2,1,BSSC
2019,QO19,88,1,3,BSSC
2019,QO19,88,2,5,BSSC
2019,QO19,89,1,5,BSSC
2019,QO19,90,1,9,BSSC
2019,QO19,90,2,1,BSSC
2019,QO19,91,1,16,BSSC
2019,QO19,92,1,11,BSSC
2019,QO19,92,2,1,BSSC
2019,QO19,93,1,10,BSSC
2019,QO19,93,2,1,BSSC
2019,QO19,94,1,29,BSSC
2019,QO19,95,1,25,BSSC
2019,QO19,96,1,33,BSSC
2019,QO19,97,1,38,BSSC
2019,QO19,98,1,48,BSSC
2019,QO19,99,1,45,BSSC
2019,QO19,100,1,58,BSSC
2019,QO19,101,1,56,BSSC
2019,QO19,102,1,83,BSSC
2019,QO19,103,1,102,BSSC
2019,QO19,104,1,109,BSSC
2019,QO19,105,1,109,BSSC
2019,QO19,106,1,143,BSSC
2019,QO19,107,1,185,BSSC
2019,QO19,108,1,216,BSSC
2019,QO19,109,1,219,BSSC
2019,QO19,110,1,206,BSSC
2019,QO19,111,1,231,BSSC
2019,QO19,112,1,281,BSSC
2019,QO19,113,1,234,BSSC
2019,QO19,114,1,279,BSSC
2019,QO19,115,1,234,BSSC
2019,QO19,116,1,311,BSSC
2019,QO19,117,1,267,BSSC
2019,QO19,118,1,257,BSSC
2019,QO19,119,1,252,BSSC
2019,QO19,120,1,222,BSSC
2019,QO19,121,1,244,BSSC
2019,QO19,122,1,220,BSSC
2019,QO19,123,1,179,BSSC
2019,QO19,124,1,162,BSSC
2019,QO19,125,1,139,BSSC
2019,QO19,126,1,114,BSSC
2019,QO19,127,1,109,BSSC
2019,QO19,128,1,93,BSSC
2019,QO19,129,1,75,BSSC
2019,QO19,130,1,64,BSSC
2019,QO19,131,1,51,BSSC
2019,QO19,132,1,39,BSSC
2019,QO19,133,1,16,BSSC
2019,QO19,134,1,15,BSSC
2019,QO19,135,1,15,BSSC
2019,QO19,136,1,16,BSSC
2019,QO19,137,1,7,BSSC
2019,QO19,138,1,6,BSSC
2019,QO19,139,1,6,BSSC
2019,QO19,140,1,3,BSSC
2019,QO19,141,1,4,BSSC
2019,QO19,142,1,1,BSSC
2019,QO19,144,1,1,BSSC
2019,QO19,148,1,1,BSSC
2019,QO19,155,1,1,BSSC
2019,TR19,114,1,1,BBRKC
2019,TR19,115,1,1,BBRKC
2019,TR19,120,1,1,BBRKC
2019,TR19,129,1,1,BBRKC
2019,TR19,133,1,1,BBRKC
2019,TR19,139,1,1,BBRKC
2020,QO20,83,1,1,BSSC
2020,QO20,91,1,1,BSSC
2020,QO20,92,1,2,BSSC
2020,QO20,97,1,1,BSSC
2020,QO20,100,1,2,BSSC
2020,QO20,101,1,1,BSSC
2020,QO20,102,1,1,BSSC
2020,QO20,103,1,6,BSSC
2020,QO20,104,1,1,BSSC
2020,QO20,105,1,5,BSSC
2020,QO20,106,1,5,BSSC
2020,QO20,107,1,7,BSSC
2020,QO20,108,1,6,BSSC
2020,QO20,109,1,3,BSSC
2020,QO20,110,1,9,BSSC
2020,QO20,111,1,4,BSSC
2020,QO20,112,1,4,BSSC
2020,QO20,113,1,2,BSSC
2020,QO20,114,1,3,BSSC
2020,QO20,115,1,4,BSSC
2020,QO20,116,1,5,BSSC
2020,QO20,117,1,9,BSSC
2020,QO20,118,1,1,BSSC
2020,QO20,119,1,3,BSSC
2020,QO20,120,1,8,BSSC
2020,QO20,121,1,6,BSSC
2020,QO20,122,1,1,BSSC
2020,QO20,123,1,3,BSSC
2020,QO20,124,1,4,BSSC
2020,QO20,125,1,2,BSSC
2020,QO20,127,1,1,BSSC
2020,QO20,129,1,2,BSSC
2020,QO20,148,1,1,BSSC
2020,QT20,82,2,1,WBT
2020,QT20,83,1,1,WBT
2020,QT20,83,2,1,WBT
2020,QT20,85,2,1,WBT
2020,QT20,86,1,1,WBT
2020,QT20,86,2,1,WBT
2020,QT20,88,1,1,WBT
2020,QT20,89,1,1,WBT
2020,QT20,90,1,2,WBT
2020,QT20,91,1,2,WBT
2020,QT20,92,1,3,WBT
2020,QT20,93,1,4,WBT
2020,QT20,94,1,2,WBT
2020,QT20,95,1,3,WBT
2020,QT20,96,1,1,WBT
2020,QT20,97,1,4,WBT
2020,QT20,98,1,5,WBT
2020,QT20,99,1,4,WBT
2020,QT20,100,1,4,WBT
2020,QT20,101,1,9,WBT
2020,QT20,102,1,11,WBT
2020,QT20,103,1,14,WBT
2020,QT20,104,1,11,WBT
2020,QT20,105,1,11,WBT
2020,QT20,106,1,13,WBT
2020,QT20,107,1,19,WBT
2020,QT20,108,1,40,WBT
2020,QT20,109,1,32,WBT
2020,QT20,110,1,26,WBT
2020,QT20,111,1,35,WBT
2020,QT20,112,1,36,WBT
2020,QT20,113,1,59,WBT
2020,QT20,114,1,56,WBT
2020,QT20,115,1,41,WBT
2020,QT20,116,1,58,WBT
2020,QT20,117,1,43,WBT
2020,QT20,118,1,83,WBT
2020,QT20,119,1,54,WBT
2020,QT20,120,1,47,WBT
2020,QT20,121,1,54,WBT
2020,QT20,122,1,53,WBT
2020,QT20,123,1,57,WBT
2020,QT20,124,1,35,WBT
2020,QT20,125,1,34,WBT
2020,QT20,126,1,25,WBT
2020,QT20,127,1,25,WBT
2020,QT20,128,1,33,WBT
2020,QT20,129,1,16,WBT
2020,QT20,130,1,13,WBT
2020,QT20,131,1,10,WBT
2020,QT20,132,1,10,WBT
2020,QT20,133,1,7,WBT
2020,QT20,134,1,17,WBT
2020,QT20,135,1,5,WBT
2020,QT20,136,1,6,WBT
2020,QT20,137,1,5,WBT
2020,QT20,138,1,3,WBT
2020,QT20,140,1,2,WBT
2020,QT20,142,1,1,WBT
2020,QT20,143,1,1,WBT
2020,QT20,144,1,1,WBT
2020,TR20,96,1,1,BBRKC
2020,TR20,98,1,1,BBRKC
2020,TR20,99,1,1,BBRKC
2020,TR20,100,1,1,BBRKC
2020,TR20,101,1,1,BBRKC
2020,TR20,102,1,1,BBRKC
2020,TR20,105,1,1,BBRKC
2020,TR20,108,1,2,BBRKC
2020,TR20,109,1,2,BBRKC
2020,TR20,114,1,1,BBRKC
2020,TR20,123,1,2,BBRKC
2021,QO21,97,1,1,BSSC
2021,QO21,99,1,2,BSSC
2021,QO21,101,1,1,BSSC
2021,QO21,103,1,1,BSSC
2021,QO21,104,1,2,BSSC
2021,QO21,105,1,1,BSSC
2021,QO21,106,1,4,BSSC
2021,QO21,107,1,1,BSSC
2021,QO21,108,1,2,BSSC
2021,QO21,113,1,1,BSSC
2021,QO21,115,1,1,BSSC
2021,QO21,117,1,1,BSSC
2021,QO21,119,1,1,BSSC
